member_id,age,gender,city,signup_channel,plan_type,engagement_level,join_date,cancel_date
3061,19,male,Recife,instagram_ads,monthly,low,2018-04-25,2024-03-10
3062,29,male,Rio de Janeiro,organic,monthly,low,2023-05-06,
3063,54,female,Rio de Janeiro,referral,monthly,high,2020-05-22,2024-06-08
3064,22,male,Curitiba,walk_in,monthly,medium,2024-08-13,2024-12-24
3065,24,female,Porto Alegre,organic,monthly,high,2018-12-02,
3066,31,female,Rio de Janeiro,google_ads,monthly,medium,2019-12-07,
3067,42,male,Recife,walk_in,annual,high,2018-06-29,
3068,25,female,Rio de Janeiro,organic,monthly,high,2023-01-19,
3069,27,female,Florianópolis,organic,annual,high,2020-06-19,
3070,31,male,São Paulo,organic,quarterly,high,2022-10-30,
3071,43,female,Rio de Janeiro,organic,monthly,low,2018-04-14,2020-01-15
3072,22,male,Curitiba,organic,monthly,low,2018-07-31,2022-08-25
3073,18,female,Florianópolis,organic,monthly,high,2022-01-22,
3074,24,male,Rio de Janeiro,referral,quarterly,low,2024-01-15,2024-06-19
3075,62,female,Curitiba,google_ads,quarterly,medium,2022-06-20,2024-05-25
3076,40,male,Recife,organic,monthly,medium,2020-02-28,
3077,19,male,São Paulo,referral,annual,medium,2023-06-23,
3078,25,male,Rio de Janeiro,google_ads,annual,low,2018-03-24,
3079,51,male,Florianópolis,instagram_ads,quarterly,medium,2023-06-03,
3080,19,female,Curitiba,walk_in,monthly,medium,2020-09-09,
3081,39,female,São Paulo,walk_in,annual,medium,2023-03-22,
3082,54,female,Curitiba,google_ads,annual,medium,2023-09-10,
3083,45,male,Porto Alegre,google_ads,annual,high,2020-06-16,
3084,25,male,São Paulo,organic,monthly,low,2022-10-16,2024-12-28
3085,34,male,Recife,organic,monthly,high,2023-09-01,
3086,29,female,Curitiba,google_ads,monthly,medium,2023-07-23,2024-12-15
3087,24,female,Curitiba,google_ads,quarterly,low,2021-08-11,2022-12-29
3088,43,female,Rio de Janeiro,walk_in,monthly,medium,2022-07-05,2023-10-09
3089,41,male,Recife,google_ads,monthly,medium,2021-10-05,2022-11-14
3090,22,male,Rio de Janeiro,instagram_ads,quarterly,high,2022-03-29,2023-06-13
3091,24,male,Curitiba,instagram_ads,quarterly,high,2020-07-24,
3092,55,female,Porto Alegre,instagram_ads,quarterly,medium,2021-02-15,2022-07-09
3093,44,male,Porto Alegre,google_ads,quarterly,medium,2023-07-31,2024-02-17
3094,26,female,Florianópolis,google_ads,quarterly,medium,2018-11-26,2024-01-08
3095,24,male,Florianópolis,instagram_ads,monthly,medium,2022-10-05,2023-12-27
3096,32,male,Porto Alegre,walk_in,quarterly,medium,2021-02-28,2024-11-26
3097,22,male,Rio de Janeiro,organic,quarterly,low,2021-03-09,2024-12-14
3098,32,female,Florianópolis,organic,annual,medium,2023-01-12,
3099,22,female,Florianópolis,google_ads,quarterly,high,2024-12-31,
3100,33,male,Rio de Janeiro,instagram_ads,monthly,high,2023-11-29,
3101,45,male,Rio de Janeiro,google_ads,monthly,medium,2024-09-13,
3102,21,male,Florianópolis,google_ads,quarterly,low,2019-07-20,2020-04-08
3103,64,female,Florianópolis,google_ads,quarterly,low,2024-12-26,
3104,45,female,São Paulo,google_ads,quarterly,high,2021-12-02,
3105,45,female,Porto Alegre,instagram_ads,monthly,high,2018-03-01,
3106,26,female,São Paulo,instagram_ads,annual,low,2021-05-22,
3107,35,female,Florianópolis,google_ads,monthly,low,2018-11-17,2024-09-08
3108,39,female,Florianópolis,instagram_ads,quarterly,medium,2018-02-22,
3109,40,male,Porto Alegre,organic,quarterly,low,2018-12-01,
3110,28,male,Porto Alegre,instagram_ads,quarterly,low,2023-08-29,
3111,20,male,Florianópolis,organic,monthly,medium,2021-09-04,
3112,27,female,Porto Alegre,referral,monthly,low,2021-03-02,2022-04-27
3113,26,male,Recife,instagram_ads,annual,medium,2020-04-04,2021-07-05
3114,20,male,Porto Alegre,google_ads,monthly,low,2024-03-17,2024-10-02
3115,20,male,Florianópolis,organic,monthly,medium,2019-06-06,2023-07-22
3116,33,female,Curitiba,referral,quarterly,medium,2022-07-14,2023-01-31
3117,64,female,São Paulo,walk_in,monthly,medium,2018-08-16,
3118,18,male,São Paulo,organic,monthly,medium,2022-12-22,2024-06-02
3119,36,male,Curitiba,organic,annual,medium,2021-02-07,
3120,23,male,Recife,organic,monthly,low,2018-11-02,2020-03-23
3121,29,female,Florianópolis,referral,monthly,medium,2021-10-10,
3122,28,female,São Paulo,instagram_ads,quarterly,high,2024-10-03,
3123,28,female,Curitiba,organic,monthly,medium,2020-11-25,2021-05-31
3124,35,male,Florianópolis,instagram_ads,monthly,medium,2019-01-16,
3125,44,female,Porto Alegre,google_ads,monthly,high,2018-05-23,2020-01-04
3126,21,male,Curitiba,google_ads,monthly,medium,2018-06-23,
3127,19,male,Rio de Janeiro,referral,annual,medium,2022-12-10,2024-12-19
3128,33,male,Recife,organic,monthly,medium,2023-05-03,2024-09-09
3129,39,female,São Paulo,instagram_ads,monthly,low,2019-01-16,2019-07-06
3130,25,male,Porto Alegre,referral,monthly,low,2021-09-04,2022-12-28
3131,32,female,Recife,instagram_ads,monthly,medium,2018-09-29,
3132,22,male,Rio de Janeiro,organic,monthly,low,2024-12-10,
3133,26,female,Curitiba,walk_in,monthly,low,2019-08-07,
3134,57,male,Recife,organic,monthly,medium,2020-12-23,
3135,63,male,Porto Alegre,google_ads,monthly,medium,2020-05-21,2020-12-16
3136,27,female,Rio de Janeiro,organic,quarterly,low,2022-08-31,
3137,24,male,Florianópolis,referral,quarterly,low,2023-07-15,2023-10-11
3138,59,male,Rio de Janeiro,organic,monthly,low,2022-08-24,2023-08-02
3139,44,male,Curitiba,organic,monthly,medium,2021-09-17,
3140,18,female,Florianópolis,referral,quarterly,high,2021-08-16,
3141,34,female,Rio de Janeiro,organic,annual,medium,2023-05-24,
3142,23,male,Florianópolis,instagram_ads,monthly,high,2024-04-18,2024-11-28
3143,48,female,Florianópolis,referral,monthly,medium,2018-04-09,
3144,43,male,Curitiba,organic,monthly,low,2022-09-08,2024-12-05
3145,39,female,Curitiba,referral,monthly,high,2020-08-13,2022-07-09
3146,25,female,São Paulo,instagram_ads,monthly,medium,2019-05-24,
3147,22,male,São Paulo,google_ads,quarterly,low,2019-05-27,2023-10-10
3148,62,male,Recife,instagram_ads,monthly,low,2024-01-12,
3149,30,male,São Paulo,instagram_ads,monthly,high,2021-07-03,
3150,23,male,Curitiba,instagram_ads,monthly,low,2022-08-24,
3151,64,female,Rio de Janeiro,instagram_ads,monthly,medium,2021-04-23,2023-10-28
3152,31,female,Rio de Janeiro,organic,monthly,medium,2020-03-18,
3153,24,female,Porto Alegre,instagram_ads,monthly,medium,2022-06-04,
3154,29,male,São Paulo,instagram_ads,monthly,medium,2018-12-16,2024-12-04
3155,40,female,São Paulo,google_ads,monthly,low,2022-04-01,2024-01-14
3156,25,female,São Paulo,organic,monthly,medium,2018-10-07,2020-06-26
3157,43,male,Florianópolis,organic,quarterly,high,2023-07-01,
3158,21,female,Florianópolis,google_ads,monthly,low,2022-06-05,2024-08-01
3159,55,female,Porto Alegre,walk_in,monthly,low,2022-07-10,
3160,59,female,São Paulo,instagram_ads,monthly,medium,2023-11-20,
3161,31,female,Curitiba,organic,annual,high,2018-07-11,2022-08-17
3162,36,female,Florianópolis,organic,monthly,medium,2020-12-11,2024-08-31
3163,18,female,Rio de Janeiro,organic,monthly,medium,2021-12-11,2022-09-22
3164,42,female,Curitiba,referral,quarterly,low,2022-10-28,
3165,36,female,Florianópolis,referral,monthly,low,2023-02-06,2023-10-01
3166,36,female,Florianópolis,referral,monthly,high,2019-03-20,2023-04-26
3167,21,male,São Paulo,instagram_ads,quarterly,low,2024-08-18,2024-10-30
3168,28,male,São Paulo,google_ads,monthly,medium,2019-11-03,2024-04-17
3169,31,male,Florianópolis,organic,monthly,medium,2019-03-03,
3170,48,female,Porto Alegre,instagram_ads,monthly,high,2020-09-07,2022-05-07
3171,27,male,Recife,walk_in,quarterly,medium,2021-06-11,
3172,46,female,Porto Alegre,organic,monthly,high,2018-05-20,
3173,41,female,Florianópolis,google_ads,monthly,high,2019-08-24,
3174,61,male,Recife,referral,annual,medium,2023-10-29,2024-11-26
3175,24,male,Curitiba,organic,monthly,medium,2023-11-22,
3176,44,female,Curitiba,instagram_ads,quarterly,low,2020-01-06,2024-12-29
3177,31,male,São Paulo,instagram_ads,monthly,medium,2018-09-09,2022-01-09
3178,18,male,Recife,organic,monthly,low,2021-10-23,2024-06-14
3179,45,male,Rio de Janeiro,organic,annual,low,2018-11-06,
3180,39,female,São Paulo,google_ads,quarterly,medium,2018-12-12,
3181,64,male,Porto Alegre,organic,annual,low,2018-05-27,2023-02-06
3182,19,male,Rio de Janeiro,walk_in,monthly,low,2023-03-31,2024-03-13
3183,41,male,São Paulo,walk_in,quarterly,low,2018-04-29,
3184,41,male,Rio de Janeiro,organic,monthly,medium,2024-10-31,
3185,36,male,Recife,instagram_ads,quarterly,low,2024-12-18,
3186,31,male,Florianópolis,google_ads,monthly,medium,2021-10-19,
3187,24,female,Recife,organic,monthly,high,2020-12-08,2021-03-27
3188,52,male,Recife,organic,annual,low,2020-10-04,
3189,38,male,São Paulo,instagram_ads,monthly,medium,2021-07-08,
3190,52,male,Rio de Janeiro,organic,monthly,low,2022-08-17,2023-11-25
3191,43,male,São Paulo,organic,monthly,medium,2020-06-17,2020-12-30
3192,23,female,Recife,instagram_ads,monthly,medium,2021-02-15,
3193,22,female,Recife,referral,quarterly,medium,2021-12-22,2024-04-29
3194,60,male,São Paulo,google_ads,monthly,high,2024-02-20,
3195,43,male,Curitiba,google_ads,monthly,medium,2022-02-01,
3196,20,female,Recife,organic,quarterly,medium,2021-02-10,
3197,45,male,Rio de Janeiro,organic,monthly,medium,2019-10-23,
3198,18,female,Porto Alegre,instagram_ads,annual,medium,2022-11-06,
3199,41,male,Rio de Janeiro,walk_in,monthly,medium,2023-10-23,
3200,33,male,Porto Alegre,organic,monthly,low,2023-08-19,2024-06-12
3201,49,male,Curitiba,google_ads,annual,low,2023-09-08,
3202,60,male,Curitiba,walk_in,quarterly,medium,2021-02-01,2022-09-11
3203,55,female,Porto Alegre,instagram_ads,annual,medium,2021-09-28,
3204,20,female,Curitiba,organic,monthly,medium,2019-05-08,
3205,29,male,Florianópolis,organic,monthly,medium,2023-12-24,2024-08-02
3206,31,male,São Paulo,instagram_ads,annual,high,2018-03-12,2020-05-18
3207,22,male,Recife,instagram_ads,quarterly,low,2019-09-28,
3208,22,female,Recife,organic,annual,low,2022-09-23,2023-01-21
3209,20,female,Curitiba,organic,annual,medium,2018-07-12,
3210,46,male,Recife,instagram_ads,monthly,low,2024-06-24,2024-09-03
3211,48,male,Recife,walk_in,annual,medium,2023-09-06,
3212,25,male,Recife,organic,monthly,medium,2022-07-21,
3213,32,female,Recife,referral,quarterly,high,2018-04-13,
3214,33,female,Rio de Janeiro,google_ads,annual,medium,2019-08-24,
3215,23,male,Recife,organic,monthly,medium,2020-03-27,
3216,26,female,Florianópolis,google_ads,monthly,high,2021-01-21,
3217,64,female,São Paulo,instagram_ads,monthly,low,2021-04-27,
3218,19,female,Porto Alegre,organic,quarterly,high,2021-01-21,2024-10-12
3219,18,male,Rio de Janeiro,google_ads,monthly,high,2022-07-08,
3220,53,male,Rio de Janeiro,instagram_ads,quarterly,medium,2020-03-17,
3221,33,female,Curitiba,instagram_ads,quarterly,medium,2019-12-15,2022-11-21
3222,22,male,Porto Alegre,referral,monthly,high,2024-05-02,
3223,33,male,Porto Alegre,organic,monthly,low,2023-03-20,
3224,55,male,Porto Alegre,walk_in,monthly,high,2023-10-12,
3225,32,female,Rio de Janeiro,organic,annual,medium,2024-04-28,2024-08-17
3226,36,male,Curitiba,instagram_ads,monthly,medium,2019-08-24,2022-08-09
3227,21,male,Rio de Janeiro,organic,annual,low,2019-12-26,2021-12-09
3228,33,female,Florianópolis,google_ads,annual,low,2021-07-22,2024-06-27
3229,25,female,Recife,google_ads,monthly,medium,2019-03-29,2024-02-10
3230,38,female,São Paulo,instagram_ads,monthly,medium,2020-03-09,
3231,28,male,Rio de Janeiro,walk_in,monthly,medium,2020-01-08,2021-11-11
3232,21,male,São Paulo,instagram_ads,monthly,medium,2023-08-08,
3233,31,male,Recife,referral,annual,low,2020-08-13,2021-12-20
3234,34,female,São Paulo,walk_in,monthly,medium,2020-02-03,2022-05-18
3235,54,female,Recife,google_ads,monthly,high,2023-08-29,
3236,44,female,São Paulo,google_ads,monthly,low,2024-04-08,2024-07-26
3237,22,female,Rio de Janeiro,instagram_ads,monthly,medium,2024-10-16,
3238,25,male,Rio de Janeiro,google_ads,monthly,high,2021-03-05,
3239,20,female,Recife,google_ads,monthly,medium,2019-07-05,
3240,42,female,Curitiba,organic,monthly,high,2021-12-20,
3241,23,male,Porto Alegre,instagram_ads,quarterly,high,2018-03-18,
3242,31,female,Florianópolis,referral,monthly,low,2019-11-11,
3243,19,female,Porto Alegre,google_ads,monthly,high,2018-12-01,
3244,26,female,Recife,google_ads,monthly,high,2022-11-30,
3245,42,female,Rio de Janeiro,organic,quarterly,medium,2019-02-28,
3246,23,female,Recife,organic,quarterly,medium,2021-11-08,2022-02-06
3247,44,male,Curitiba,walk_in,monthly,low,2019-01-24,2024-01-17
3248,22,female,Recife,organic,quarterly,medium,2021-04-16,2024-02-02
3249,24,male,Recife,google_ads,monthly,medium,2024-05-16,2024-12-23
3250,28,male,Florianópolis,organic,annual,high,2022-02-04,
3251,22,male,São Paulo,referral,annual,medium,2023-09-05,
3252,41,male,Porto Alegre,google_ads,monthly,medium,2023-05-19,
3253,44,male,São Paulo,referral,monthly,high,2023-03-29,2024-07-13
3254,39,female,São Paulo,instagram_ads,quarterly,medium,2018-11-03,
3255,34,male,São Paulo,referral,quarterly,medium,2022-05-17,2023-09-09
3256,22,female,São Paulo,google_ads,monthly,medium,2023-07-18,
3257,41,female,Recife,referral,monthly,low,2022-12-24,
3258,53,male,Porto Alegre,instagram_ads,monthly,medium,2024-12-08,
3259,32,female,Recife,walk_in,monthly,high,2020-01-17,
3260,21,male,Rio de Janeiro,organic,monthly,medium,2022-05-04,
3261,32,male,Recife,instagram_ads,monthly,low,2024-07-22,2024-11-20
3262,19,female,Curitiba,walk_in,quarterly,low,2019-08-29,
3263,30,female,Recife,organic,annual,medium,2020-03-17,
3264,35,male,Recife,organic,monthly,medium,2021-11-16,2024-09-25
3265,25,male,Recife,referral,quarterly,high,2021-10-11,
3266,25,female,Florianópolis,google_ads,monthly,medium,2020-08-10,2023-01-25
3267,44,female,Rio de Janeiro,organic,monthly,low,2018-03-17,2020-04-21
3268,65,male,Recife,google_ads,monthly,low,2020-05-18,
3269,30,female,São Paulo,walk_in,quarterly,medium,2018-04-05,
3270,24,male,Curitiba,organic,monthly,high,2021-09-18,
3271,32,male,Florianópolis,referral,monthly,low,2019-08-11,2020-11-26
3272,38,male,Curitiba,instagram_ads,quarterly,high,2023-02-02,
3273,36,male,Curitiba,referral,annual,low,2021-05-08,2023-06-30
3274,45,female,Curitiba,referral,quarterly,high,2019-12-21,
3275,39,female,Recife,google_ads,annual,medium,2023-07-15,
3276,24,male,Recife,organic,monthly,low,2024-12-16,
3277,27,male,Recife,instagram_ads,quarterly,low,2023-09-07,
3278,32,male,Recife,organic,monthly,medium,2020-11-09,
3279,47,male,Florianópolis,instagram_ads,monthly,medium,2023-02-19,2023-07-05
3280,30,male,Florianópolis,organic,monthly,medium,2019-07-17,2021-08-22
3281,26,female,Porto Alegre,instagram_ads,monthly,medium,2023-08-30,2024-07-27
3282,30,male,Rio de Janeiro,walk_in,monthly,high,2023-11-12,2024-10-21
3283,32,male,Porto Alegre,organic,quarterly,low,2021-10-27,2022-11-19
3284,23,male,Curitiba,organic,annual,medium,2021-04-23,
3285,43,male,Florianópolis,referral,annual,medium,2018-01-30,2019-06-19
3286,20,female,Curitiba,organic,monthly,high,2023-11-21,
3287,43,female,São Paulo,organic,monthly,low,2018-03-20,2024-07-29
3288,21,female,Recife,organic,monthly,low,2019-05-15,2019-08-05
3289,26,male,Curitiba,instagram_ads,annual,high,2024-01-19,
3290,30,female,Recife,instagram_ads,monthly,medium,2018-10-14,
3291,38,female,Rio de Janeiro,organic,annual,medium,2019-07-16,
3292,31,male,Recife,referral,monthly,medium,2024-01-18,
3293,40,female,Florianópolis,organic,monthly,medium,2020-10-28,2024-09-23
3294,60,female,Florianópolis,organic,annual,medium,2024-04-06,
3295,37,male,Porto Alegre,instagram_ads,monthly,high,2022-01-22,2024-02-11
3296,33,female,São Paulo,organic,quarterly,medium,2021-10-14,
3297,48,female,Recife,instagram_ads,quarterly,medium,2020-06-08,
3298,53,female,Curitiba,referral,monthly,low,2021-09-29,2022-08-13
3299,62,female,São Paulo,instagram_ads,monthly,medium,2019-11-11,
3300,18,female,Florianópolis,organic,monthly,medium,2019-07-30,
3301,25,male,Curitiba,walk_in,quarterly,medium,2022-02-24,2022-09-21
3302,29,male,Rio de Janeiro,referral,quarterly,medium,2021-07-17,2024-05-08
3303,26,male,Curitiba,organic,monthly,high,2020-05-07,
3304,22,female,Curitiba,walk_in,quarterly,medium,2024-11-28,
3305,25,male,Curitiba,organic,monthly,medium,2023-02-19,
3306,35,male,Curitiba,organic,monthly,low,2021-05-11,
3307,36,female,Rio de Janeiro,instagram_ads,quarterly,medium,2024-09-12,
3308,33,male,São Paulo,referral,annual,high,2024-11-13,
3309,30,female,Rio de Janeiro,google_ads,monthly,high,2023-10-05,2024-01-03
3310,21,male,Porto Alegre,google_ads,quarterly,medium,2022-12-31,
3311,37,female,São Paulo,organic,monthly,low,2023-12-25,
3312,25,male,São Paulo,google_ads,monthly,high,2019-01-30,2023-12-03
3313,27,male,Porto Alegre,organic,quarterly,medium,2022-06-18,
3314,41,female,Curitiba,walk_in,monthly,medium,2021-09-04,2024-05-30
3315,32,male,Florianópolis,organic,monthly,low,2019-07-17,2021-02-27
3316,19,male,São Paulo,organic,monthly,medium,2018-11-27,2021-03-21
3317,24,male,Porto Alegre,walk_in,monthly,medium,2023-01-03,2024-11-30
3318,29,male,Porto Alegre,google_ads,annual,low,2020-09-05,
3319,43,male,Curitiba,instagram_ads,quarterly,high,2022-12-19,
3320,52,female,Porto Alegre,google_ads,monthly,low,2024-02-20,
3321,25,female,Recife,organic,quarterly,medium,2021-10-30,
3322,20,female,Curitiba,organic,annual,medium,2022-01-21,
3323,43,female,Curitiba,organic,annual,medium,2023-01-25,
3324,42,male,São Paulo,google_ads,monthly,low,2018-02-06,2022-01-13
3325,26,male,São Paulo,organic,monthly,medium,2020-10-20,2021-10-22
3326,44,male,Porto Alegre,google_ads,annual,high,2022-04-16,
3327,32,female,Rio de Janeiro,organic,monthly,high,2020-04-03,2023-08-21
3328,55,female,Rio de Janeiro,instagram_ads,monthly,medium,2019-01-10,2022-06-04
3329,19,female,Rio de Janeiro,organic,quarterly,medium,2024-05-10,2024-10-31
3330,33,female,Rio de Janeiro,organic,annual,low,2024-10-30,
3331,40,male,Rio de Janeiro,instagram_ads,monthly,medium,2021-05-29,2024-06-05
3332,22,male,Curitiba,google_ads,quarterly,medium,2022-09-08,2023-05-20
3333,32,male,São Paulo,organic,monthly,low,2018-04-30,2019-10-14
3334,22,female,Florianópolis,google_ads,monthly,low,2022-10-06,
3335,25,female,Porto Alegre,referral,monthly,medium,2020-03-17,
3336,56,male,São Paulo,referral,monthly,low,2022-10-03,2023-10-04
3337,23,female,Curitiba,instagram_ads,monthly,low,2023-06-06,2023-09-21
3338,38,female,Porto Alegre,google_ads,quarterly,medium,2020-01-18,
3339,28,male,Rio de Janeiro,referral,monthly,high,2019-12-02,
3340,24,male,Florianópolis,organic,monthly,medium,2019-02-02,2024-04-17
3341,22,male,Porto Alegre,instagram_ads,quarterly,low,2018-03-28,2021-02-14
3342,23,male,Recife,google_ads,quarterly,low,2021-10-26,
3343,24,female,São Paulo,organic,monthly,medium,2024-05-12,
3344,27,female,Porto Alegre,organic,annual,low,2021-10-24,
3345,32,female,Curitiba,google_ads,quarterly,medium,2019-12-03,
3346,22,male,Florianópolis,walk_in,monthly,medium,2021-01-13,2022-06-11
3347,57,male,Porto Alegre,google_ads,annual,medium,2018-10-01,
3348,33,male,Curitiba,google_ads,annual,low,2023-03-10,2024-07-25
3349,19,female,São Paulo,organic,monthly,low,2020-07-15,2023-08-30
