pet_id,customer_id,pet_type,pet_breed,pet_age,pet_age_group,primary_clinic
P012971,CU05143,Perro,Doberman,2,Joven,C049
P012972,CU02588,Gato,Devon Rex,5,Adulto,C001
P012973,CU16288,Gato,Bosque de Noruega,3,Adulto,C039
P012974,CU04508,Exótico,Gecko,4,Adulto,C039
P012975,CU03543,Gato,Ragdoll,1,Joven,C017
P012976,CU01359,Gato,Oriental de Pelo Corto,4,Adulto,C011
P012977,CU00544,Perro,Caniche,5,Adulto,C039
P012978,CU03833,Perro,Cocker Spaniel,5,Adulto,C050
P012979,CU10732,Gato,Gato Doméstico de Pelo Corto,8,Adulto,C038
P012980,CU01553,Perro,Pomerania,5,Adulto,C041
P012981,CU06211,Gato,Scottish Fold,8,Adulto,C048
P012982,CU02382,Gato,British Shorthair,5,Adulto,C007
P012983,CU11758,Gato,Persa,8,Adulto,C048
P012984,CU07286,Perro,Husky Siberiano,0,Joven,C005
P012985,CU04036,Perro,Dachshund,1,Joven,C013
P012986,CU00277,Exótico,Hurón,7,Adulto,C026
P012987,CU12249,Perro,Bóxer,4,Adulto,C045
P012988,CU14587,Perro,Border Collie,5,Adulto,C037
P012989,CU04110,Exótico,Conejo,3,Adulto,C045
P012990,CU06056,Gato,Ragdoll,0,Joven,C031
P012991,CU01559,Gato,Sphynx,1,Joven,C028
P012992,CU02188,Gato,Persa,8,Adulto,C037
P012993,CU01393,Perro,Golden Retriever,4,Adulto,C045
P012994,CU08921,Perro,Pastor Alemán,7,Adulto,C008
P012995,CU02625,Gato,Sphynx,12,Senior,C020
P012996,CU08525,Gato,Sphynx,10,Senior,C007
P012997,CU14539,Perro,Gran Danés,5,Adulto,C033
P012998,CU03869,Exótico,Loro,8,Adulto,C049
P012999,CU14625,Gato,Ragdoll,2,Joven,C028
P013000,CU08883,Gato,Bengalí,4,Adulto,C015
P013001,CU17579,Perro,Caniche,9,Senior,C044
P013002,CU05218,Perro,Basset Hound,5,Adulto,C003
P013003,CU11783,Gato,Siamés,7,Adulto,C032
P013004,CU06532,Gato,Birmano,4,Adulto,C023
P013005,CU10171,Gato,Azul Ruso,3,Adulto,C039
P013006,CU04996,Perro,Chihuahua,0,Joven,C017
P013007,CU09627,Exótico,Cacatúa Ninfa,6,Adulto,C013
P013008,CU12719,Perro,Boyero de Berna,0,Joven,C008
P013009,CU04265,Gato,Ragdoll,4,Adulto,C002
P013010,CU07914,Perro,Boyero de Berna,5,Adulto,C026
P013011,CU17261,Gato,Oriental de Pelo Corto,2,Joven,C032
P013012,CU03570,Perro,Maltés,3,Adulto,C010
P013013,CU17216,Perro,Boston Terrier,7,Adulto,C030
P013014,CU09427,Perro,Pastor Australiano,4,Adulto,C028
P013015,CU03878,Perro,Akita,5,Adulto,C037
P013016,CU06721,Perro,Doberman,3,Adulto,C046
P013017,CU16700,Perro,Boston Terrier,8,Adulto,C031
P013018,CU09806,Perro,Golden Retriever,0,Joven,C041
P013019,CU04612,Gato,Azul Ruso,7,Adulto,C013
P013020,CU07283,Perro,Beagle,6,Adulto,C047
P013021,CU01585,Perro,Akita,0,Joven,C019
P013022,CU15265,Perro,Pomerania,7,Adulto,C021
P013023,CU09175,Gato,Devon Rex,7,Adulto,C032
P013024,CU05270,Perro,Border Collie,7,Adulto,C011
P013025,CU02465,Exótico,Cacatúa Ninfa,7,Adulto,C024
P013026,CU09325,Perro,Golden Retriever,7,Adulto,C043
P013027,CU00852,Perro,Pomerania,0,Joven,C041
P013028,CU12317,Perro,Caniche,9,Senior,C019
P013029,CU06601,Perro,Pastor Australiano,3,Adulto,C042
P013030,CU09671,Gato,Oriental de Pelo Corto,2,Joven,C002
P013031,CU17042,Perro,Boston Terrier,8,Adulto,C021
P013032,CU08007,Exótico,Loro,5,Adulto,C023
P013033,CU10637,Gato,Siamés,9,Senior,C047
P013034,CU09218,Gato,Sphynx,7,Adulto,C037
P013035,CU03152,Perro,San Bernardo,3,Adulto,C043
P013036,CU00427,Perro,Basset Hound,3,Adulto,C016
P013037,CU15189,Perro,Rottweiler,4,Adulto,C012
P013038,CU06693,Perro,Maltés,8,Adulto,C001
P013039,CU15851,Perro,Boyero de Berna,7,Adulto,C008
P013040,CU17458,Perro,Pomerania,4,Adulto,C024
P013041,CU15252,Perro,Pastor Alemán,4,Adulto,C036
P013042,CU13186,Perro,Bulldog,4,Adulto,C026
P013043,CU08699,Perro,Bulldog Francés,0,Joven,C014
P013044,CU02851,Exótico,Hurón,4,Adulto,C023
P013045,CU12654,Perro,Pomerania,7,Adulto,C004
P013046,CU13164,Gato,Azul Ruso,3,Adulto,C039
P013047,CU07626,Gato,Oriental de Pelo Corto,2,Joven,C046
P013048,CU15198,Perro,Boyero de Berna,2,Joven,C007
P013049,CU04761,Perro,Bulldog,4,Adulto,C021
P013050,CU16122,Perro,Doberman,5,Adulto,C044
P013051,CU10633,Gato,Devon Rex,4,Adulto,C045
P013052,CU08921,Perro,Rottweiler,3,Adulto,C030
P013053,CU05471,Perro,Gran Danés,4,Adulto,C008
P013054,CU00382,Gato,Sphynx,4,Adulto,C012
P013055,CU05547,Gato,Abisinio,1,Joven,C040
P013056,CU12236,Gato,Oriental de Pelo Corto,5,Adulto,C003
P013057,CU11517,Perro,Dachshund,4,Adulto,C033
P013058,CU02022,Perro,Labrador Retriever,1,Joven,C010
P013059,CU16414,Perro,Golden Retriever,5,Adulto,C034
P013060,CU10480,Exótico,Cobaya,7,Adulto,C014
P013061,CU05575,Perro,Dachshund,2,Joven,C038
P013062,CU14095,Perro,Akita,4,Adulto,C032
P013063,CU17960,Perro,Pastor Alemán,7,Adulto,C008
P013064,CU17818,Gato,Abisinio,11,Senior,C007
P013065,CU14721,Perro,Shih Tzu,5,Adulto,C044
P013066,CU14485,Perro,Pastor Australiano,8,Adulto,C033
P013067,CU12672,Perro,Dachshund,6,Adulto,C043
P013068,CU08305,Gato,Bosque de Noruega,6,Adulto,C001
P013069,CU15255,Perro,Bulldog Francés,0,Joven,C021
P013070,CU09451,Gato,Birmano,0,Joven,C032
P013071,CU11678,Perro,Labrador Retriever,2,Joven,C050
P013072,CU09962,Gato,Birmano,7,Adulto,C005
P013073,CU03989,Gato,Siamés,2,Joven,C027
P013074,CU02492,Perro,Pastor Alemán,2,Joven,C016
P013075,CU05480,Gato,Ragdoll,3,Adulto,C045
P013076,CU04188,Gato,Ragdoll,5,Adulto,C017
P013077,CU10479,Gato,Azul Ruso,1,Joven,C006
P013078,CU07146,Perro,Pomerania,3,Adulto,C023
P013079,CU06277,Gato,Oriental de Pelo Corto,3,Adulto,C034
P013080,CU14370,Perro,Maltés,4,Adulto,C001
P013081,CU07376,Gato,British Shorthair,3,Adulto,C011
P013082,CU16624,Perro,Husky Siberiano,9,Senior,C023
P013083,CU17197,Gato,Bosque de Noruega,1,Joven,C041
P013084,CU05634,Gato,Azul Ruso,7,Adulto,C014
P013085,CU16419,Gato,Maine Coon,6,Adulto,C043
P013086,CU05898,Perro,Border Collie,5,Adulto,C009
P013087,CU01590,Perro,San Bernardo,6,Adulto,C017
P013088,CU10519,Perro,Doberman,5,Adulto,C043
P013089,CU15678,Exótico,Erizo,2,Joven,C010
P013090,CU03807,Perro,Boston Terrier,8,Adulto,C043
P013091,CU13569,Perro,Cocker Spaniel,8,Adulto,C024
P013092,CU13413,Exótico,Tortuga,2,Joven,C038
P013093,CU02476,Perro,Basset Hound,3,Adulto,C004
P013094,CU06305,Perro,Bóxer,3,Adulto,C037
P013095,CU17715,Exótico,Hurón,4,Adulto,C029
P013096,CU03370,Perro,Basset Hound,5,Adulto,C010
P013097,CU10691,Perro,Doberman,7,Adulto,C050
P013098,CU15449,Gato,Scottish Fold,3,Adulto,C035
P013099,CU04072,Gato,Scottish Fold,6,Adulto,C003
P013100,CU08366,Perro,Boyero de Berna,5,Adulto,C040
P013101,CU16858,Gato,Bosque de Noruega,0,Joven,C019
P013102,CU15579,Gato,Persa,3,Adulto,C001
P013103,CU15364,Exótico,Chinchilla,2,Joven,C045
P013104,CU11665,Perro,Doberman,4,Adulto,C025
P013105,CU13812,Gato,Ragdoll,3,Adulto,C040
P013106,CU14266,Perro,Bulldog,6,Adulto,C019
P013107,CU14426,Perro,Husky Siberiano,10,Senior,C042
P013108,CU11394,Gato,Oriental de Pelo Corto,8,Adulto,C033
P013109,CU16098,Exótico,Hurón,9,Senior,C016
P013110,CU07817,Exótico,Serpiente,4,Adulto,C043
P013111,CU05611,Perro,Dachshund,7,Adulto,C003
P013112,CU04418,Perro,Gran Danés,0,Joven,C025
P013113,CU02667,Perro,Pomerania,2,Joven,C013
P013114,CU06239,Perro,Pomerania,8,Adulto,C032
P013115,CU17694,Perro,Bulldog,6,Adulto,C037
P013116,CU14135,Perro,Pastor Alemán,6,Adulto,C005
P013117,CU09258,Gato,Gato Doméstico de Pelo Corto,5,Adulto,C030
P013118,CU13322,Perro,San Bernardo,4,Adulto,C021
P013119,CU02407,Gato,Maine Coon,1,Joven,C008
P013120,CU00991,Gato,Maine Coon,10,Senior,C028
P013121,CU13599,Gato,Bosque de Noruega,3,Adulto,C025
P013122,CU07959,Perro,Basset Hound,7,Adulto,C033
P013123,CU10283,Gato,Persa,1,Joven,C045
P013124,CU01273,Perro,Pastor Australiano,7,Adulto,C001
P013125,CU07935,Gato,Abisinio,5,Adulto,C019
P013126,CU17967,Gato,Birmano,2,Joven,C048
P013127,CU04908,Perro,Bulldog Francés,3,Adulto,C015
P013128,CU07910,Perro,Rottweiler,3,Adulto,C021
P013129,CU06471,Perro,Cocker Spaniel,8,Adulto,C039
P013130,CU05243,Perro,Pastor Alemán,3,Adulto,C041
P013131,CU13511,Gato,Oriental de Pelo Corto,9,Senior,C027
P013132,CU13667,Perro,Pastor Australiano,7,Adulto,C006
P013133,CU03342,Gato,Maine Coon,2,Joven,C011
P013134,CU15905,Perro,Border Collie,7,Adulto,C029
P013135,CU00646,Perro,Boyero de Berna,3,Adulto,C015
P013136,CU10904,Gato,Scottish Fold,6,Adulto,C001
P013137,CU06766,Perro,Basset Hound,5,Adulto,C017
P013138,CU08238,Exótico,Conejo,6,Adulto,C036
P013139,CU08005,Perro,Gran Danés,5,Adulto,C019
P013140,CU04851,Perro,Shih Tzu,3,Adulto,C004
P013141,CU15137,Perro,Chihuahua,2,Joven,C039
P013142,CU12375,Perro,Rottweiler,6,Adulto,C038
P013143,CU17639,Exótico,Tortuga,5,Adulto,C032
P013144,CU13045,Perro,Basset Hound,5,Adulto,C011
P013145,CU12238,Perro,Boston Terrier,4,Adulto,C009
P013146,CU10768,Gato,Siamés,0,Joven,C008
P013147,CU03943,Perro,Husky Siberiano,6,Adulto,C024
P013148,CU17085,Perro,Bóxer,4,Adulto,C048
P013149,CU03270,Perro,Dachshund,1,Joven,C012
P013150,CU04999,Gato,Bengalí,2,Joven,C042
P013151,CU01496,Perro,Dachshund,0,Joven,C037
P013152,CU14951,Perro,San Bernardo,6,Adulto,C009
P013153,CU17027,Gato,Bengalí,2,Joven,C012
P013154,CU07761,Perro,Pastor Australiano,2,Joven,C008
P013155,CU09927,Gato,Scottish Fold,2,Joven,C008
P013156,CU01981,Perro,Cocker Spaniel,4,Adulto,C020
P013157,CU02890,Perro,Cocker Spaniel,3,Adulto,C031
P013158,CU09576,Perro,Husky Siberiano,8,Adulto,C017
P013159,CU02942,Exótico,Tortuga,8,Adulto,C048
P013160,CU07656,Gato,Birmano,1,Joven,C050
P013161,CU00567,Perro,Basset Hound,5,Adulto,C048
P013162,CU07617,Perro,Akita,4,Adulto,C009
P013163,CU03835,Perro,Pastor Alemán,7,Adulto,C031
P013164,CU10453,Perro,Boyero de Berna,8,Adulto,C036
P013165,CU15591,Gato,Azul Ruso,9,Senior,C037
P013166,CU11803,Gato,Siamés,3,Adulto,C011
P013167,CU01998,Gato,Sphynx,2,Joven,C020
P013168,CU08529,Gato,Oriental de Pelo Corto,13,Senior,C044
P013169,CU03422,Gato,Ragdoll,4,Adulto,C018
P013170,CU04169,Perro,Shih Tzu,6,Adulto,C038
P013171,CU07403,Perro,Bulldog Francés,8,Adulto,C031
P013172,CU02233,Gato,Birmano,3,Adulto,C007
P013173,CU04252,Perro,Bóxer,0,Joven,C026
P013174,CU13282,Gato,Scottish Fold,1,Joven,C033
P013175,CU17370,Exótico,Conejo,4,Adulto,C042
P013176,CU01890,Perro,Pastor Alemán,4,Adulto,C030
P013177,CU13728,Perro,Rottweiler,6,Adulto,C016
P013178,CU00085,Perro,Boyero de Berna,2,Joven,C038
P013179,CU12771,Gato,Birmano,4,Adulto,C045
P013180,CU03640,Perro,Cocker Spaniel,4,Adulto,C040
P013181,CU00149,Gato,Birmano,2,Joven,C031
P013182,CU06006,Gato,Oriental de Pelo Corto,4,Adulto,C048
P013183,CU12248,Exótico,Iguana,4,Adulto,C004
P013184,CU16388,Exótico,Erizo,10,Senior,C033
P013185,CU17419,Perro,Akita,5,Adulto,C027
P013186,CU16486,Gato,Sphynx,5,Adulto,C009
P013187,CU00072,Exótico,Hurón,4,Adulto,C001
P013188,CU17818,Perro,Akita,5,Adulto,C039
P013189,CU05648,Exótico,Gecko,11,Senior,C034
P013190,CU10174,Gato,Sphynx,1,Joven,C011
P013191,CU00866,Perro,Akita,0,Joven,C029
P013192,CU15695,Perro,Pomerania,7,Adulto,C007
P013193,CU01265,Gato,Devon Rex,0,Joven,C002
P013194,CU13303,Perro,Caniche,6,Adulto,C004
P013195,CU10431,Perro,Boyero de Berna,5,Adulto,C011
P013196,CU06898,Gato,Gato Doméstico de Pelo Corto,8,Adulto,C032
P013197,CU13345,Gato,Abisinio,6,Adulto,C024
P013198,CU02478,Perro,Akita,7,Adulto,C012
P013199,CU12990,Perro,Doberman,7,Adulto,C038
P013200,CU06289,Exótico,Erizo,0,Joven,C033
P013201,CU07205,Exótico,Hámster,3,Adulto,C043
P013202,CU02166,Gato,Bengalí,2,Joven,C034
P013203,CU09209,Perro,Caniche,8,Adulto,C023
P013204,CU17642,Gato,Azul Ruso,1,Joven,C034
P013205,CU05019,Perro,Pastor Australiano,2,Joven,C038
P013206,CU16359,Perro,Shih Tzu,4,Adulto,C014
P013207,CU02332,Gato,Birmano,0,Joven,C035
P013208,CU13602,Gato,Azul Ruso,2,Joven,C044
P013209,CU13039,Gato,Maine Coon,6,Adulto,C030
P013210,CU09919,Exótico,Gecko,2,Joven,C008
P013211,CU17461,Gato,Ragdoll,3,Adulto,C042
P013212,CU03928,Perro,Bulldog Francés,10,Senior,C032
P013213,CU02232,Gato,Sphynx,0,Joven,C038
P013214,CU04692,Perro,Rottweiler,2,Joven,C043
P013215,CU00602,Perro,Husky Siberiano,5,Adulto,C035
P013216,CU00096,Perro,Husky Siberiano,2,Joven,C049
P013217,CU04678,Exótico,Serpiente,8,Adulto,C027
P013218,CU15033,Perro,Basset Hound,10,Senior,C034
P013219,CU16937,Gato,Ragdoll,1,Joven,C026
P013220,CU04066,Perro,Cocker Spaniel,8,Adulto,C015
P013221,CU13934,Gato,Gato Doméstico de Pelo Corto,2,Joven,C010
P013222,CU02068,Gato,Bengalí,14,Senior,C049
P013223,CU02405,Perro,Bulldog Francés,6,Adulto,C013
P013224,CU09273,Perro,Boyero de Berna,9,Senior,C050
P013225,CU03838,Gato,Bengalí,5,Adulto,C022
P013226,CU03763,Gato,Persa,0,Joven,C006
P013227,CU17399,Gato,Abisinio,7,Adulto,C014
P013228,CU04583,Gato,British Shorthair,9,Senior,C044
P013229,CU06354,Perro,Cocker Spaniel,5,Adulto,C012
P013230,CU12619,Perro,Pastor Alemán,10,Senior,C029
P013231,CU06112,Perro,Rottweiler,6,Adulto,C036
P013232,CU03148,Perro,Doberman,0,Joven,C005
P013233,CU10690,Perro,Gran Danés,6,Adulto,C047
P013234,CU00405,Gato,Devon Rex,3,Adulto,C009
P013235,CU16672,Perro,Husky Siberiano,7,Adulto,C044
P013236,CU00990,Perro,Basset Hound,6,Adulto,C013
P013237,CU03108,Perro,Husky Siberiano,7,Adulto,C040
P013238,CU07781,Gato,Bengalí,2,Joven,C047
P013239,CU11220,Exótico,Hurón,7,Adulto,C041
P013240,CU16939,Perro,Boston Terrier,7,Adulto,C024
P013241,CU00634,Perro,Doberman,5,Adulto,C027
P013242,CU11654,Perro,Golden Retriever,7,Adulto,C001
P013243,CU02719,Perro,Maltés,3,Adulto,C017
P013244,CU08487,Perro,Cocker Spaniel,7,Adulto,C016
P013245,CU03856,Perro,Border Collie,5,Adulto,C028
P013246,CU14764,Gato,Gato Doméstico de Pelo Corto,9,Senior,C044
P013247,CU15842,Perro,Gran Danés,4,Adulto,C001
P013248,CU04945,Perro,Husky Siberiano,6,Adulto,C030
P013249,CU02930,Gato,Persa,10,Senior,C003
P013250,CU03428,Perro,Bulldog Francés,7,Adulto,C024
P013251,CU11557,Gato,Gato Doméstico de Pelo Corto,6,Adulto,C045
P013252,CU14794,Exótico,Tortuga,2,Joven,C041
P013253,CU05599,Exótico,Iguana,2,Joven,C045
P013254,CU16257,Exótico,Erizo,5,Adulto,C025
P013255,CU03896,Gato,Azul Ruso,2,Joven,C035
P013256,CU04039,Gato,Bengalí,4,Adulto,C031
P013257,CU00260,Perro,Bóxer,8,Adulto,C011
P013258,CU14034,Perro,Doberman,2,Joven,C031
P013259,CU15034,Perro,Pastor Alemán,6,Adulto,C044
P013260,CU14975,Perro,Chihuahua,3,Adulto,C013
P013261,CU08738,Perro,Boston Terrier,3,Adulto,C035
P013262,CU05468,Perro,Caniche,7,Adulto,C040
P013263,CU09478,Perro,Boston Terrier,6,Adulto,C009
P013264,CU11742,Perro,Bulldog,5,Adulto,C027
P013265,CU07544,Gato,British Shorthair,0,Joven,C014
P013266,CU02791,Exótico,Iguana,8,Adulto,C044
P013267,CU15983,Gato,Devon Rex,9,Senior,C016
P013268,CU09819,Exótico,Gecko,3,Adulto,C045
P013269,CU03355,Perro,Labrador Retriever,10,Senior,C045
P013270,CU16648,Perro,San Bernardo,7,Adulto,C018
P013271,CU09825,Perro,Chihuahua,6,Adulto,C037
P013272,CU15593,Perro,Boston Terrier,6,Adulto,C014
P013273,CU14813,Perro,Boyero de Berna,6,Adulto,C031
P013274,CU09262,Perro,Basset Hound,7,Adulto,C007
P013275,CU08633,Perro,Boston Terrier,0,Joven,C041
P013276,CU08718,Gato,Ragdoll,2,Joven,C019
P013277,CU01202,Perro,Labrador Retriever,0,Joven,C011
P013278,CU10503,Gato,Birmano,6,Adulto,C015
P013279,CU03532,Perro,Caniche,5,Adulto,C020
P013280,CU00662,Perro,Bulldog Francés,4,Adulto,C030
P013281,CU06620,Perro,Bulldog Francés,5,Adulto,C047
P013282,CU14718,Perro,Shih Tzu,2,Joven,C007
P013283,CU15988,Perro,Gran Danés,5,Adulto,C040
P013284,CU03352,Gato,Abisinio,5,Adulto,C004
P013285,CU08198,Exótico,Serpiente,5,Adulto,C024
P013286,CU09824,Gato,Birmano,10,Senior,C034
P013287,CU12893,Perro,Maltés,7,Adulto,C020
P013288,CU11132,Perro,Gran Danés,0,Joven,C022
P013289,CU07628,Perro,Pastor Alemán,4,Adulto,C025
P013290,CU13488,Exótico,Loro,5,Adulto,C007
P013291,CU17125,Perro,Dachshund,3,Adulto,C001
P013292,CU13663,Perro,Shih Tzu,0,Joven,C019
P013293,CU10817,Gato,Maine Coon,9,Senior,C044
P013294,CU07551,Perro,Bulldog,4,Adulto,C041
P013295,CU15311,Perro,Gran Danés,3,Adulto,C009
P013296,CU13164,Perro,Golden Retriever,5,Adulto,C050
P013297,CU02296,Perro,Border Collie,3,Adulto,C015
P013298,CU03653,Perro,Bulldog,8,Adulto,C050
P013299,CU06238,Exótico,Gecko,5,Adulto,C032
P013300,CU03208,Perro,Pomerania,5,Adulto,C027
P013301,CU16134,Perro,Rottweiler,5,Adulto,C033
P013302,CU11430,Perro,Pastor Australiano,6,Adulto,C010
P013303,CU00741,Perro,Doberman,6,Adulto,C018
P013304,CU12539,Exótico,Tortuga,4,Adulto,C014
P013305,CU17529,Gato,British Shorthair,3,Adulto,C028
P013306,CU03934,Perro,Rottweiler,7,Adulto,C048
P013307,CU08275,Perro,Doberman,9,Senior,C008
P013308,CU11326,Gato,Persa,2,Joven,C003
P013309,CU05431,Gato,Persa,5,Adulto,C043
P013310,CU00155,Exótico,Loro,3,Adulto,C043
P013311,CU12288,Gato,Scottish Fold,7,Adulto,C047
P013312,CU14549,Perro,Chihuahua,10,Senior,C017
P013313,CU17560,Gato,Maine Coon,9,Senior,C030
P013314,CU08892,Exótico,Cacatúa Ninfa,2,Joven,C024
P013315,CU04237,Perro,Maltés,7,Adulto,C018
P013316,CU04770,Gato,Scottish Fold,5,Adulto,C027
P013317,CU03730,Gato,Siamés,6,Adulto,C003
P013318,CU16073,Exótico,Iguana,8,Adulto,C020
P013319,CU10385,Gato,Oriental de Pelo Corto,14,Senior,C004
P013320,CU02249,Perro,Husky Siberiano,6,Adulto,C018
P013321,CU14687,Gato,Oriental de Pelo Corto,5,Adulto,C004
P013322,CU12021,Perro,Chihuahua,6,Adulto,C011
P013323,CU15457,Perro,Bulldog Francés,3,Adulto,C004
P013324,CU04755,Perro,Dachshund,6,Adulto,C028
P013325,CU01613,Perro,Maltés,1,Joven,C001
P013326,CU13900,Perro,Doberman,5,Adulto,C050
P013327,CU08871,Gato,Persa,6,Adulto,C011
P013328,CU07796,Gato,Devon Rex,5,Adulto,C047
P013329,CU10750,Perro,Bulldog,1,Joven,C009
P013330,CU17362,Gato,Siamés,11,Senior,C012
P013331,CU12636,Perro,Shih Tzu,2,Joven,C024
P013332,CU11936,Perro,Border Collie,3,Adulto,C030
P013333,CU03091,Gato,Maine Coon,4,Adulto,C027
P013334,CU10751,Perro,Dachshund,2,Joven,C043
P013335,CU08481,Perro,Basset Hound,8,Adulto,C031
P013336,CU12918,Exótico,Cobaya,4,Adulto,C019
P013337,CU16752,Perro,Bóxer,2,Joven,C016
P013338,CU02297,Perro,Pomerania,2,Joven,C038
P013339,CU09762,Perro,Labrador Retriever,9,Senior,C025
P013340,CU03075,Perro,Pastor Alemán,3,Adulto,C023
P013341,CU17214,Perro,Akita,8,Adulto,C037
P013342,CU17959,Gato,Abisinio,4,Adulto,C046
P013343,CU05569,Gato,British Shorthair,9,Senior,C015
P013344,CU12985,Perro,Bulldog,4,Adulto,C037
P013345,CU01535,Perro,Chihuahua,3,Adulto,C018
P013346,CU00170,Perro,Pomerania,0,Joven,C037
P013347,CU12030,Perro,Basset Hound,8,Adulto,C031
P013348,CU05894,Perro,Chihuahua,5,Adulto,C033
P013349,CU11624,Perro,Gran Danés,5,Adulto,C010
P013350,CU05887,Gato,Azul Ruso,9,Senior,C042
P013351,CU05647,Perro,Boyero de Berna,8,Adulto,C039
P013352,CU04274,Perro,Cocker Spaniel,5,Adulto,C003
P013353,CU05278,Gato,British Shorthair,7,Adulto,C027
P013354,CU04216,Exótico,Hámster,2,Joven,C033
P013355,CU15567,Perro,Bulldog Francés,5,Adulto,C037
P013356,CU12389,Gato,Bengalí,10,Senior,C016
P013357,CU00719,Gato,British Shorthair,6,Adulto,C048
P013358,CU07760,Exótico,Loro,5,Adulto,C003
P013359,CU12487,Perro,Shih Tzu,9,Senior,C008
P013360,CU02870,Perro,Husky Siberiano,10,Senior,C035
P013361,CU15974,Perro,Pomerania,4,Adulto,C030
P013362,CU02353,Gato,Persa,9,Senior,C014
P013363,CU07326,Gato,Azul Ruso,5,Adulto,C050
P013364,CU16826,Perro,Cocker Spaniel,0,Joven,C050
P013365,CU14342,Perro,Border Collie,6,Adulto,C015
P013366,CU07556,Perro,Basset Hound,8,Adulto,C046
P013367,CU03813,Perro,Golden Retriever,6,Adulto,C050
P013368,CU04381,Perro,Caniche,5,Adulto,C043
P013369,CU09686,Perro,Caniche,7,Adulto,C035
P013370,CU08272,Gato,Oriental de Pelo Corto,4,Adulto,C034
P013371,CU03060,Gato,Persa,8,Adulto,C030
P013372,CU10361,Perro,Husky Siberiano,1,Joven,C007
P013373,CU05695,Gato,Oriental de Pelo Corto,4,Adulto,C048
P013374,CU00151,Gato,Ragdoll,4,Adulto,C023
P013375,CU01766,Perro,Labrador Retriever,1,Joven,C026
P013376,CU10954,Perro,Shih Tzu,5,Adulto,C007
P013377,CU03274,Exótico,Chinchilla,1,Joven,C016
P013378,CU10478,Exótico,Gecko,7,Adulto,C010
P013379,CU10002,Gato,Ragdoll,7,Adulto,C048
P013380,CU07550,Perro,Shih Tzu,7,Adulto,C043
P013381,CU10955,Gato,Azul Ruso,6,Adulto,C018
P013382,CU15588,Gato,Persa,9,Senior,C041
P013383,CU01611,Perro,Caniche,7,Adulto,C001
P013384,CU13425,Perro,Beagle,2,Joven,C016
P013385,CU14294,Gato,Siamés,0,Joven,C028
P013386,CU16895,Gato,Siamés,3,Adulto,C020
P013387,CU14699,Exótico,Erizo,3,Adulto,C027
P013388,CU00808,Gato,British Shorthair,0,Joven,C007
P013389,CU05517,Perro,Boyero de Berna,6,Adulto,C006
P013390,CU04036,Perro,Bóxer,5,Adulto,C006
P013391,CU07683,Perro,Boyero de Berna,6,Adulto,C022
P013392,CU12913,Perro,Boston Terrier,10,Senior,C012
P013393,CU10787,Perro,Akita,7,Adulto,C042
P013394,CU13639,Perro,Bulldog,6,Adulto,C039
P013395,CU11236,Perro,Pastor Australiano,4,Adulto,C026
P013396,CU08050,Exótico,Hámster,2,Joven,C023
P013397,CU00051,Perro,Beagle,6,Adulto,C016
P013398,CU14770,Exótico,Loro,1,Joven,C039
P013399,CU05681,Perro,Husky Siberiano,4,Adulto,C045
P013400,CU15075,Perro,Dachshund,4,Adulto,C005
P013401,CU08505,Gato,Azul Ruso,3,Adulto,C040
P013402,CU02195,Perro,Bulldog Francés,3,Adulto,C020
P013403,CU11826,Perro,Labrador Retriever,3,Adulto,C027
P013404,CU08301,Perro,Bulldog,7,Adulto,C033
P013405,CU14757,Exótico,Loro,2,Joven,C028
P013406,CU01727,Perro,Golden Retriever,1,Joven,C044
P013407,CU17724,Perro,Shih Tzu,4,Adulto,C049
P013408,CU08627,Perro,Maltés,10,Senior,C044
P013409,CU14354,Perro,Bulldog Francés,2,Joven,C026
P013410,CU04218,Perro,Border Collie,6,Adulto,C006
P013411,CU02888,Perro,Akita,0,Joven,C047
P013412,CU11739,Perro,Pomerania,6,Adulto,C025
P013413,CU11357,Perro,Caniche,4,Adulto,C041
P013414,CU03194,Gato,Bengalí,3,Adulto,C010
P013415,CU02753,Perro,Gran Danés,9,Senior,C039
P013416,CU02775,Perro,Maltés,4,Adulto,C032
P013417,CU04399,Perro,Maltés,1,Joven,C031
P013418,CU07759,Perro,Rottweiler,1,Joven,C008
P013419,CU12285,Perro,Border Collie,7,Adulto,C028
P013420,CU10942,Gato,British Shorthair,3,Adulto,C020
P013421,CU03672,Perro,Dachshund,0,Joven,C030
P013422,CU04483,Perro,Boyero de Berna,2,Joven,C047
P013423,CU17363,Perro,Pomerania,7,Adulto,C002
P013424,CU13718,Perro,Bóxer,6,Adulto,C026
P013425,CU15399,Gato,Sphynx,1,Joven,C011
P013426,CU10009,Exótico,Erizo,3,Adulto,C036
P013427,CU11583,Perro,Shih Tzu,2,Joven,C003
P013428,CU06404,Gato,British Shorthair,4,Adulto,C048
P013429,CU14591,Gato,Devon Rex,5,Adulto,C043
P013430,CU16418,Perro,Pomerania,7,Adulto,C009
P013431,CU10373,Perro,Cocker Spaniel,8,Adulto,C035
P013432,CU05514,Gato,Sphynx,3,Adulto,C028
P013433,CU08995,Perro,Border Collie,2,Joven,C050
P013434,CU05235,Gato,Scottish Fold,5,Adulto,C016
P013435,CU00754,Gato,Devon Rex,0,Joven,C012
P013436,CU17645,Gato,Gato Doméstico de Pelo Corto,2,Joven,C047
