pet_id,customer_id,pet_type,pet_breed,pet_age,pet_age_group,primary_clinic,visits_per_pet,revenue_per_pet,avg_visit_cost_pet,first_visit_date,last_visit_date,pet_lifetime_days,revenue_per_visit_pet,number_of_pets,total_customer_visits,total_customer_revenue,first_customer_visit,last_customer_visit,customer_lifetime_days
P009354,CU07276,Exótico,Loro,8,Adulto,C038,15,3453.61,230.24066666666667,2020-04-01,2024-10-04,1647,230.24066666666667,3,95,19602.84,2020-01-12,2024-12-25,1809
P009355,CU16521,Perro,Chihuahua,3,Adulto,C015,30,5025.12,167.504,2020-02-02,2024-10-21,1723,167.504,3,119,15023.740000000002,2020-01-02,2024-12-28,1822
P009356,CU09422,Perro,Bóxer,6,Adulto,C013,60,8919.880000000001,148.66466666666668,2020-01-23,2024-12-22,1795,148.66466666666668,2,95,14631.220000000001,2020-01-23,2024-12-22,1795
P009357,CU02797,Perro,Beagle,9,Senior,C038,53,12412.92,234.20603773584907,2020-01-22,2024-12-28,1802,234.20603773584907,2,78,15759.23,2020-01-22,2024-12-31,1805
P009358,CU01288,Exótico,Chinchilla,7,Adulto,C033,17,3340.69,196.51117647058823,2020-04-04,2024-05-09,1496,196.51117647058823,5,128,21054.0,2020-01-05,2024-12-27,1818
P009359,CU03930,Perro,San Bernardo,6,Adulto,C004,35,3791.92,108.34057142857144,2020-02-14,2024-11-16,1737,108.34057142857144,3,69,8558.0,2020-02-14,2024-11-16,1737
P009360,CU17610,Perro,Bóxer,6,Adulto,C019,38,4384.06,115.37,2020-01-04,2024-12-22,1814,115.37,2,78,9528.060000000001,2020-01-04,2024-12-26,1818
P009361,CU14657,Perro,Dachshund,5,Adulto,C003,35,6497.78,185.65085714285715,2020-02-20,2024-10-10,1694,185.65085714285715,1,35,6497.78,2020-02-20,2024-10-10,1694
P009362,CU02601,Gato,Maine Coon,11,Senior,C016,21,2812.99,133.95190476190476,2020-01-30,2024-12-20,1786,133.95190476190476,6,177,24053.41,2020-01-25,2024-12-26,1797
P009363,CU02595,Exótico,Conejo,5,Adulto,C020,9,959.23,106.58111111111111,2020-03-05,2024-12-21,1752,106.58111111111111,3,47,7383.92,2020-01-17,2024-12-21,1800
P009364,CU11004,Exótico,Serpiente,2,Joven,C008,16,2887.98,180.49875,2020-02-26,2024-11-10,1719,180.49875,3,89,13766.550000000001,2020-01-27,2024-12-22,1791
P009365,CU04883,Exótico,Erizo,3,Adulto,C003,23,3037.11,132.0482608695652,2020-02-10,2024-12-19,1774,132.0482608695652,3,72,10790.130000000001,2020-02-10,2024-12-28,1783
P009366,CU11993,Exótico,Gecko,4,Adulto,C045,21,2443.28,116.34666666666668,2020-03-08,2024-10-02,1669,116.34666666666668,3,87,11100.89,2020-02-08,2024-12-14,1771
P009367,CU00347,Perro,Rottweiler,4,Adulto,C040,29,6888.25,237.52586206896552,2020-06-22,2024-12-29,1651,237.52586206896552,4,87,16396.9,2020-01-28,2024-12-29,1797
P009368,CU04327,Perro,Caniche,5,Adulto,C050,38,5800.17,152.63605263157896,2020-04-27,2024-10-16,1633,152.63605263157896,1,38,5800.17,2020-04-27,2024-10-16,1633
P009369,CU02416,Gato,Oriental de Pelo Corto,6,Adulto,C026,11,2281.63,207.4209090909091,2020-05-02,2024-12-15,1688,207.4209090909091,4,127,19994.94,2020-01-01,2024-12-23,1818
P009370,CU05826,Perro,Chihuahua,6,Adulto,C045,33,5989.63,181.5039393939394,2020-03-22,2024-10-24,1677,181.5039393939394,1,33,5989.63,2020-03-22,2024-10-24,1677
P009371,CU07937,Perro,Boston Terrier,6,Adulto,C045,41,5901.07,143.92853658536583,2020-01-22,2024-10-23,1736,143.92853658536583,3,79,11345.2,2020-01-22,2024-12-15,1789
P009372,CU00204,Gato,Persa,3,Adulto,C020,14,1212.79,86.62785714285714,2020-05-05,2024-03-20,1415,86.62785714285714,2,46,6788.78,2020-03-01,2024-12-28,1763
P009373,CU13296,Gato,Birmano,5,Adulto,C045,27,4583.23,169.74925925925925,2020-02-19,2024-11-17,1733,169.74925925925925,2,58,8343.76,2020-01-16,2024-11-17,1767
P009374,CU17522,Gato,Scottish Fold,3,Adulto,C033,33,3874.56,117.41090909090909,2020-05-13,2024-11-05,1637,117.41090909090909,2,92,15912.609999999999,2020-02-16,2024-12-30,1779
P009375,CU09537,Perro,Labrador Retriever,2,Joven,C040,56,8466.46,151.1867857142857,2020-01-07,2024-12-24,1813,151.1867857142857,2,70,9508.619999999999,2020-01-07,2024-12-24,1813
P009376,CU11807,Perro,San Bernardo,2,Joven,C012,71,9666.43,136.1469014084507,2020-02-02,2024-10-18,1720,136.1469014084507,3,162,26376.61,2020-01-06,2024-10-27,1756
P009377,CU01823,Gato,Gato Doméstico de Pelo Corto,4,Adulto,C016,17,1354.83,79.69588235294117,2020-01-07,2024-10-30,1758,79.69588235294117,1,17,1354.83,2020-01-07,2024-10-30,1758
P009378,CU14761,Gato,Scottish Fold,5,Adulto,C014,23,4150.9800000000005,180.47739130434783,2020-04-18,2024-11-22,1679,180.47739130434783,5,128,18149.14,2020-02-15,2024-12-26,1776
P009379,CU01548,Perro,Bulldog Francés,4,Adulto,C034,23,2270.92,98.73565217391305,2020-02-02,2024-10-19,1721,98.73565217391305,1,23,2270.92,2020-02-02,2024-10-19,1721
P009380,CU00712,Perro,Pastor Alemán,4,Adulto,C009,35,5249.72,149.99200000000002,2020-02-07,2024-10-28,1725,149.99200000000002,1,35,5249.72,2020-02-07,2024-10-28,1725
P009381,CU07440,Exótico,Gecko,3,Adulto,C049,19,2681.47,141.13,2020-04-11,2024-08-05,1577,141.13,2,36,4690.17,2020-04-11,2024-11-27,1691
P009382,CU11131,Perro,Chihuahua,4,Adulto,C049,28,4770.73,170.38321428571427,2020-03-07,2024-12-25,1754,170.38321428571427,5,151,24838.44,2020-01-03,2024-12-25,1818
P009383,CU05827,Perro,Gran Danés,6,Adulto,C038,39,6130.63,157.19564102564104,2020-05-20,2024-11-28,1653,157.19564102564104,4,196,29105.6,2020-01-17,2024-12-29,1808
P009384,CU16486,Gato,Oriental de Pelo Corto,11,Senior,C046,59,6125.63,103.82423728813559,2020-01-09,2024-12-04,1791,103.82423728813559,4,140,16485.75,2020-01-09,2024-12-20,1807
P009385,CU13744,Gato,Persa,7,Adulto,C025,7,1326.1399999999999,189.4485714285714,2020-04-18,2024-11-26,1683,189.4485714285714,1,7,1326.1399999999999,2020-04-18,2024-11-26,1683
P009386,CU05092,Gato,Abisinio,10,Senior,C045,29,4446.860000000001,153.34000000000003,2020-02-29,2024-09-07,1652,153.34000000000003,3,89,11338.93,2020-02-29,2024-11-26,1732
P009387,CU17698,Exótico,Tortuga,4,Adulto,C031,14,1482.0,105.85714285714286,2020-05-08,2024-11-07,1644,105.85714285714286,4,87,13731.51,2020-02-28,2024-12-18,1755
P009388,CU03745,Gato,Azul Ruso,0,Joven,C024,48,3828.7599999999998,79.76583333333333,2020-03-12,2024-12-11,1735,79.76583333333333,3,99,13168.83,2020-01-29,2024-12-22,1789
P009389,CU08305,Gato,Maine Coon,1,Joven,C028,20,1781.37,89.0685,2020-06-25,2024-12-15,1634,89.0685,2,36,3435.77,2020-06-25,2024-12-15,1634
P009390,CU10486,Perro,Cocker Spaniel,4,Adulto,C001,24,4034.72,168.11333333333332,2020-02-02,2024-12-26,1789,168.11333333333332,1,24,4034.72,2020-02-02,2024-12-26,1789
P009391,CU03433,Perro,Dachshund,4,Adulto,C006,41,5429.45,132.42560975609754,2020-03-28,2024-12-19,1727,132.42560975609754,3,113,14250.76,2020-01-01,2024-12-19,1814
P009392,CU00308,Exótico,Cobaya,7,Adulto,C016,7,859.37,122.76714285714286,2020-05-27,2024-03-24,1397,122.76714285714286,2,58,6254.63,2020-04-07,2024-12-19,1717
P009393,CU07810,Gato,Sphynx,6,Adulto,C046,48,5841.389999999999,121.69562499999999,2020-01-08,2024-12-05,1793,121.69562499999999,3,107,14171.39,2020-01-08,2024-12-20,1808
P009394,CU13917,Perro,Doberman,3,Adulto,C001,37,4306.3,116.38648648648649,2020-02-18,2024-10-30,1716,116.38648648648649,1,37,4306.3,2020-02-18,2024-10-30,1716
P009395,CU12217,Perro,Bulldog Francés,1,Joven,C024,60,8634.34,143.90566666666666,2020-01-01,2024-10-07,1741,143.90566666666666,3,159,23398.45,2020-01-01,2024-12-27,1822
P009396,CU17409,Gato,Devon Rex,3,Adulto,C037,14,2507.11,179.07928571428573,2020-05-20,2024-08-17,1550,179.07928571428573,4,81,11825.87,2020-02-18,2024-12-20,1767
P009397,CU17428,Perro,Beagle,8,Adulto,C018,43,7297.49,169.70906976744186,2020-01-26,2024-12-11,1781,169.70906976744186,2,67,9605.33,2020-01-26,2024-12-13,1783
P009398,CU11040,Perro,Labrador Retriever,5,Adulto,C022,24,1987.55,82.81458333333333,2020-03-12,2024-08-29,1631,82.81458333333333,1,24,1987.55,2020-03-12,2024-08-29,1631
P009399,CU15725,Gato,Maine Coon,7,Adulto,C004,32,3566.34,111.448125,2020-01-04,2024-08-23,1693,111.448125,3,95,13772.76,2020-01-04,2024-11-28,1790
P009400,CU13829,Perro,Beagle,0,Joven,C031,34,7245.5,213.10294117647058,2020-04-28,2024-11-12,1659,213.10294117647058,3,123,20066.11,2020-02-29,2024-12-29,1765
P009401,CU04106,Gato,Ragdoll,1,Joven,C031,32,3606.4500000000003,112.70156250000001,2020-02-16,2024-12-09,1758,112.70156250000001,2,95,13552.890000000001,2020-01-21,2024-12-09,1784
P009402,CU00137,Gato,Azul Ruso,0,Joven,C011,20,2625.82,131.291,2020-02-22,2024-11-10,1723,131.291,2,45,4995.39,2020-02-22,2024-12-05,1748
P009403,CU04772,Perro,Boston Terrier,5,Adulto,C014,49,9840.95,200.8357142857143,2020-01-28,2024-12-16,1784,200.8357142857143,4,168,26186.83,2020-01-22,2024-12-16,1790
P009404,CU07261,Perro,Chihuahua,2,Joven,C044,33,3980.28,120.61454545454546,2020-03-31,2024-10-20,1664,120.61454545454546,1,33,3980.28,2020-03-31,2024-10-20,1664
P009405,CU16595,Perro,Dachshund,0,Joven,C040,42,4213.84,100.3295238095238,2020-01-22,2024-12-14,1788,100.3295238095238,1,42,4213.84,2020-01-22,2024-12-14,1788
P009406,CU17188,Gato,Scottish Fold,4,Adulto,C008,20,1580.79,79.0395,2020-03-10,2024-05-29,1541,79.0395,2,52,6957.71,2020-03-10,2024-10-30,1695
P009407,CU06397,Perro,Golden Retriever,9,Senior,C044,41,6825.68,166.48000000000002,2020-02-23,2024-12-30,1772,166.48000000000002,2,57,8339.7,2020-02-23,2024-12-30,1772
P009408,CU10302,Gato,Birmano,1,Joven,C019,37,3193.47,86.30999999999999,2020-01-04,2024-09-16,1717,86.30999999999999,3,111,14419.59,2020-01-04,2024-11-29,1791
P009409,CU05596,Gato,Azul Ruso,3,Adulto,C034,15,1788.23,119.21533333333333,2020-01-17,2024-11-18,1767,119.21533333333333,2,34,4190.24,2020-01-17,2024-11-18,1767
P009410,CU06773,Perro,Gran Danés,3,Adulto,C043,25,4071.17,162.8468,2020-02-01,2024-08-09,1651,162.8468,4,165,26820.13,2020-01-07,2024-12-07,1796
P009411,CU02164,Perro,Border Collie,4,Adulto,C031,37,5801.099999999999,156.78648648648647,2020-02-12,2024-11-17,1740,156.78648648648647,3,85,14233.98,2020-02-11,2024-11-17,1741
P009412,CU15173,Perro,Rottweiler,2,Joven,C014,52,5623.18,108.13807692307692,2020-01-19,2024-12-25,1802,108.13807692307692,1,52,5623.18,2020-01-19,2024-12-25,1802
P009413,CU14296,Perro,Caniche,3,Adulto,C028,27,3293.5099999999998,121.98185185185184,2020-03-05,2024-12-17,1748,121.98185185185184,1,27,3293.5099999999998,2020-03-05,2024-12-17,1748
P009414,CU04184,Gato,Oriental de Pelo Corto,0,Joven,C049,15,2054.74,136.98266666666666,2020-04-07,2024-10-27,1664,136.98266666666666,1,15,2054.74,2020-04-07,2024-10-27,1664
P009415,CU05209,Perro,Boston Terrier,1,Joven,C050,30,5493.77,183.1256666666667,2020-01-31,2024-11-07,1742,183.1256666666667,3,116,17972.04,2020-01-03,2024-11-23,1786
P009416,CU05433,Perro,Boyero de Berna,7,Adulto,C007,54,7249.0,134.24074074074073,2020-02-28,2024-12-22,1759,134.24074074074073,3,153,20499.06,2020-01-04,2024-12-30,1822
P009417,CU11530,Perro,Gran Danés,8,Adulto,C022,22,5061.77,230.08045454545456,2020-01-31,2024-12-30,1795,230.08045454545456,1,22,5061.77,2020-01-31,2024-12-30,1795
P009418,CU00649,Perro,Rottweiler,0,Joven,C030,29,4053.01,139.7589655172414,2020-02-16,2024-10-30,1718,139.7589655172414,2,67,12206.89,2020-01-11,2024-12-26,1811
P009419,CU15582,Perro,Boyero de Berna,4,Adulto,C028,17,4037.1,237.4764705882353,2020-04-04,2024-12-27,1728,237.4764705882353,3,52,9010.29,2020-03-15,2024-12-27,1748
P009420,CU07086,Gato,Maine Coon,0,Joven,C011,19,1320.23,69.4857894736842,2020-06-16,2024-09-17,1554,69.4857894736842,1,19,1320.23,2020-06-16,2024-09-17,1554
P009421,CU07318,Exótico,Hurón,5,Adulto,C011,4,478.07000000000005,119.51750000000001,2020-12-31,2023-04-26,846,119.51750000000001,2,77,9272.19,2020-01-06,2024-12-28,1818
P009422,CU07418,Perro,Golden Retriever,8,Adulto,C050,40,8309.89,207.74724999999998,2020-01-12,2024-11-04,1758,207.74724999999998,1,40,8309.89,2020-01-12,2024-11-04,1758
P009423,CU06051,Perro,Rottweiler,3,Adulto,C033,46,7093.88,154.21478260869566,2020-02-03,2024-12-17,1779,154.21478260869566,2,62,8308.630000000001,2020-02-03,2024-12-17,1779
P009424,CU12892,Perro,Bulldog Francés,5,Adulto,C010,25,5559.88,222.39520000000002,2020-01-04,2024-11-23,1785,222.39520000000002,3,78,13097.29,2020-01-04,2024-12-08,1800
P009425,CU07141,Perro,Akita,2,Joven,C004,44,5461.42,124.12318181818182,2020-01-18,2024-12-11,1789,124.12318181818182,3,106,12877.880000000001,2020-01-18,2024-12-11,1789
P009426,CU05386,Gato,Abisinio,0,Joven,C032,15,1094.83,72.98866666666666,2020-02-08,2024-11-02,1729,72.98866666666666,2,76,12575.22,2020-02-08,2024-11-02,1729
P009427,CU15018,Exótico,Loro,2,Joven,C010,11,1946.23,176.93,2021-05-16,2024-07-27,1168,176.93,3,64,9155.09,2020-01-30,2024-12-13,1779
P009428,CU11989,Perro,Golden Retriever,6,Adulto,C049,24,3369.55,140.39791666666667,2020-01-01,2024-12-13,1808,140.39791666666667,2,101,19978.96,2020-01-01,2024-12-15,1810
P009429,CU02218,Exótico,Iguana,8,Adulto,C018,32,4131.78,129.118125,2020-01-11,2024-12-22,1807,129.118125,2,60,8048.24,2020-01-11,2024-12-22,1807
P009430,CU17362,Gato,Ragdoll,0,Joven,C028,15,1266.97,84.46466666666667,2020-06-11,2024-06-30,1480,84.46466666666667,3,92,12723.880000000001,2020-01-10,2024-12-25,1811
P009431,CU04391,Perro,Caniche,4,Adulto,C005,73,14761.61,202.21383561643836,2020-01-11,2024-12-30,1815,202.21383561643836,2,118,21514.13,2020-01-06,2024-12-30,1820
P009432,CU04652,Perro,Bóxer,5,Adulto,C007,56,11871.42,211.98964285714285,2020-06-10,2024-11-28,1632,211.98964285714285,3,120,21222.93,2020-03-26,2024-12-25,1735
P009433,CU16258,Perro,Shih Tzu,4,Adulto,C012,48,8041.12,167.52333333333334,2020-01-19,2024-11-27,1774,167.52333333333334,6,258,42765.18,2020-01-19,2024-12-27,1804
P009434,CU00959,Perro,Pastor Australiano,3,Adulto,C016,28,3862.58,137.9492857142857,2020-02-02,2024-12-09,1772,137.9492857142857,2,41,5409.219999999999,2020-02-02,2024-12-15,1778
P009435,CU04409,Gato,Persa,4,Adulto,C027,33,3552.64,107.65575757575758,2020-02-06,2024-12-14,1773,107.65575757575758,1,33,3552.64,2020-02-06,2024-12-14,1773
P009436,CU03163,Perro,Doberman,3,Adulto,C046,68,11450.59,168.39102941176472,2020-01-15,2024-12-09,1790,168.39102941176472,2,87,14314.31,2020-01-15,2024-12-09,1790
P009437,CU00609,Gato,Ragdoll,9,Senior,C002,31,4080.27,131.6216129032258,2020-02-23,2024-12-25,1767,131.6216129032258,3,70,9295.220000000001,2020-01-09,2024-12-31,1818
P009438,CU08174,Perro,Shih Tzu,3,Adulto,C035,40,12580.48,314.512,2020-04-15,2024-12-21,1711,314.512,3,137,27235.8,2020-03-13,2024-12-28,1751
P009439,CU14184,Perro,Boyero de Berna,8,Adulto,C039,35,4768.63,136.24657142857143,2020-02-06,2024-11-24,1753,136.24657142857143,1,35,4768.63,2020-02-06,2024-11-24,1753
P009440,CU09302,Gato,Bengalí,4,Adulto,C019,25,2407.2200000000003,96.28880000000001,2020-01-28,2024-09-20,1697,96.28880000000001,2,50,4726.39,2020-01-28,2024-11-19,1757
P009441,CU12248,Gato,British Shorthair,3,Adulto,C046,45,7230.87,160.686,2020-01-31,2024-12-09,1774,160.686,5,124,18188.649999999998,2020-01-10,2024-12-14,1800
P009442,CU11831,Perro,Shih Tzu,1,Joven,C026,26,3498.13,134.54346153846154,2020-01-26,2024-08-13,1661,134.54346153846154,2,74,12323.369999999999,2020-01-04,2024-11-17,1779
P009443,CU07850,Perro,Golden Retriever,4,Adulto,C017,38,8452.02,222.42157894736843,2020-02-08,2024-09-27,1693,222.42157894736843,1,38,8452.02,2020-02-08,2024-09-27,1693
P009444,CU17301,Perro,Akita,6,Adulto,C047,21,2424.33,115.44428571428571,2020-02-09,2024-08-16,1650,115.44428571428571,2,30,3809.56,2020-02-09,2024-11-04,1730
P009445,CU04177,Gato,Azul Ruso,2,Joven,C039,22,1827.46,83.06636363636363,2020-01-09,2024-12-01,1788,83.06636363636363,2,41,5052.63,2020-01-09,2024-12-20,1807
P009446,CU16099,Perro,Labrador Retriever,5,Adulto,C033,34,4148.18,122.00529411764707,2020-01-14,2024-10-23,1744,122.00529411764707,2,59,8786.99,2020-01-14,2024-10-23,1744
P009447,CU03218,Perro,Akita,1,Joven,C032,27,4251.5199999999995,157.4637037037037,2020-02-24,2024-12-21,1762,157.4637037037037,5,123,16813.95,2020-01-01,2024-12-21,1816
P009448,CU15828,Perro,Gran Danés,7,Adulto,C037,19,2086.6,109.82105263157894,2020-10-01,2024-10-04,1464,109.82105263157894,1,19,2086.6,2020-10-01,2024-10-04,1464
P009449,CU00854,Perro,Border Collie,2,Joven,C026,27,4533.56,167.90962962962965,2020-02-13,2024-10-12,1703,167.90962962962965,2,50,6803.8,2020-02-13,2024-11-10,1732
P009450,CU06474,Perro,Cocker Spaniel,7,Adulto,C042,17,2349.49,138.20529411764704,2020-02-19,2024-01-03,1414,138.20529411764704,3,78,12285.86,2020-02-09,2024-11-30,1756
P009451,CU04001,Perro,Basset Hound,4,Adulto,C014,45,9177.93,203.954,2020-02-27,2024-12-03,1741,203.954,1,45,9177.93,2020-02-27,2024-12-03,1741
P009452,CU08878,Gato,Azul Ruso,5,Adulto,C049,19,2170.34,114.22842105263159,2020-04-14,2024-12-29,1720,114.22842105263159,1,19,2170.34,2020-04-14,2024-12-29,1720
P009453,CU12093,Perro,Basset Hound,2,Joven,C050,52,13308.25,255.9278846153846,2020-03-15,2024-08-23,1622,255.9278846153846,1,52,13308.25,2020-03-15,2024-08-23,1622
P009454,CU13476,Perro,Rottweiler,2,Joven,C026,29,4529.02,156.17310344827587,2020-02-16,2024-12-15,1764,156.17310344827587,3,75,10884.1,2020-02-16,2024-12-21,1770
P009455,CU04009,Gato,Maine Coon,6,Adulto,C033,27,2623.46,97.16518518518518,2020-01-17,2024-11-08,1757,97.16518518518518,4,140,20508.08,2020-01-17,2024-12-27,1806
P009456,CU01221,Exótico,Gecko,8,Adulto,C044,11,1969.39,179.03545454545454,2020-03-05,2023-05-06,1157,179.03545454545454,4,93,15823.53,2020-01-11,2024-12-10,1795
P009457,CU11061,Exótico,Gecko,5,Adulto,C031,17,2825.7,166.21764705882353,2020-01-11,2024-12-09,1794,166.21764705882353,1,17,2825.7,2020-01-11,2024-12-09,1794
P009458,CU16996,Perro,Chihuahua,2,Joven,C032,21,1936.2,92.2,2020-02-20,2024-12-04,1749,92.2,1,21,1936.2,2020-02-20,2024-12-04,1749
P009459,CU17996,Perro,Husky Siberiano,1,Joven,C015,33,3877.31,117.49424242424243,2020-02-26,2024-12-10,1749,117.49424242424243,1,33,3877.31,2020-02-26,2024-12-10,1749
P009460,CU13892,Exótico,Serpiente,2,Joven,C038,17,3140.01,184.7064705882353,2020-05-10,2024-11-12,1647,184.7064705882353,2,44,7205.42,2020-04-18,2024-11-16,1673
P009461,CU02074,Gato,Azul Ruso,4,Adulto,C046,37,3561.34,96.25243243243244,2020-01-26,2024-12-22,1792,96.25243243243244,3,96,13481.09,2020-01-26,2024-12-22,1792
P009462,CU02667,Gato,Abisinio,8,Adulto,C001,22,1752.25,79.64772727272727,2020-02-28,2024-12-24,1761,79.64772727272727,3,129,18682.29,2020-01-29,2024-12-24,1791
P009463,CU16907,Exótico,Hámster,6,Adulto,C046,25,2888.91,115.5564,2020-10-17,2024-11-24,1499,115.5564,2,51,8143.25,2020-01-11,2024-11-24,1779
P009464,CU07496,Perro,Labrador Retriever,2,Joven,C033,49,8695.460000000001,177.4583673469388,2020-01-21,2024-12-15,1790,177.4583673469388,3,109,15526.880000000001,2020-01-21,2024-12-21,1796
P009465,CU13089,Perro,Bóxer,1,Joven,C049,34,10066.74,296.0805882352941,2020-02-03,2024-12-14,1776,296.0805882352941,2,62,13331.55,2020-01-23,2024-12-18,1791
P009466,CU06944,Gato,Oriental de Pelo Corto,1,Joven,C028,17,2479.23,145.83705882352942,2020-06-23,2024-09-27,1557,145.83705882352942,1,17,2479.23,2020-06-23,2024-09-27,1557
P009467,CU01555,Gato,Ragdoll,9,Senior,C019,37,6145.9,166.1054054054054,2020-02-16,2024-11-18,1737,166.1054054054054,1,37,6145.9,2020-02-16,2024-11-18,1737
P009468,CU12513,Gato,Birmano,12,Senior,C002,31,2853.34,92.04322580645162,2020-02-25,2024-12-22,1762,92.04322580645162,2,71,6846.3,2020-01-15,2024-12-26,1807
P009469,CU05238,Perro,San Bernardo,5,Adulto,C050,38,6927.94,182.31421052631578,2020-03-11,2024-10-17,1681,182.31421052631578,5,178,30775.09,2020-01-07,2024-12-28,1817
P009470,CU09475,Gato,Abisinio,11,Senior,C018,66,6670.2,101.06363636363636,2020-01-22,2024-12-30,1804,101.06363636363636,3,151,19283.96,2020-01-03,2024-12-30,1823
P009471,CU04667,Perro,Pomerania,2,Joven,C028,32,5544.29,173.2590625,2020-03-11,2024-12-20,1745,173.2590625,1,32,5544.29,2020-03-11,2024-12-20,1745
P009472,CU08523,Exótico,Iguana,1,Joven,C024,28,3684.5299999999997,131.59035714285713,2020-02-05,2024-11-04,1734,131.59035714285713,2,69,10607.15,2020-02-05,2024-12-26,1786
P009473,CU07052,Perro,Bulldog,2,Joven,C020,22,4866.98,221.22636363636363,2020-01-02,2024-12-13,1807,221.22636363636363,4,115,19187.34,2020-01-02,2024-12-21,1815
P009474,CU10746,Perro,Shih Tzu,1,Joven,C041,30,4532.43,151.08100000000002,2020-01-05,2024-12-24,1815,151.08100000000002,3,78,12296.78,2020-01-05,2024-12-24,1815
P009475,CU10348,Perro,Boyero de Berna,4,Adulto,C044,30,3951.62,131.72066666666666,2020-05-01,2024-12-21,1695,131.72066666666666,1,30,3951.62,2020-05-01,2024-12-21,1695
P009476,CU10052,Gato,Oriental de Pelo Corto,5,Adulto,C041,23,3606.86,156.82,2020-07-10,2024-11-17,1591,156.82,4,159,23281.86,2020-01-07,2024-12-21,1810
P009477,CU13087,Perro,Bóxer,9,Senior,C007,66,10375.48,157.2042424242424,2020-01-18,2024-12-17,1795,157.2042424242424,2,75,12055.39,2020-01-18,2024-12-17,1795
P009478,CU06874,Perro,Shih Tzu,8,Adulto,C005,48,7407.67,154.32645833333333,2020-02-23,2024-12-03,1745,154.32645833333333,2,73,12069.45,2020-02-23,2024-12-03,1745
P009479,CU12575,Perro,Akita,5,Adulto,C027,42,5752.49,136.96404761904762,2020-01-10,2024-11-25,1781,136.96404761904762,1,42,5752.49,2020-01-10,2024-11-25,1781
P009480,CU09745,Perro,Boston Terrier,3,Adulto,C038,52,10684.44,205.47,2020-01-13,2024-12-22,1805,205.47,2,64,13324.240000000002,2020-01-13,2024-12-22,1805
P009481,CU11702,Gato,Ragdoll,4,Adulto,C041,14,1396.34,99.73857142857142,2020-01-05,2024-11-19,1780,99.73857142857142,3,73,9382.07,2020-01-05,2024-12-23,1814
P009482,CU15382,Perro,Pomerania,4,Adulto,C049,26,5330.25,205.0096153846154,2020-01-13,2024-08-16,1677,205.0096153846154,4,87,15341.7,2020-01-11,2024-11-13,1768
P009483,CU17282,Gato,Abisinio,2,Joven,C027,31,4473.84,144.3174193548387,2020-01-05,2024-09-19,1719,144.3174193548387,2,47,6843.68,2020-01-05,2024-11-11,1772
P009484,CU02504,Perro,Doberman,7,Adulto,C041,34,7992.84,235.08352941176472,2020-01-05,2024-09-28,1728,235.08352941176472,2,65,15659.66,2020-01-05,2024-12-23,1814
P009485,CU11823,Perro,Pastor Alemán,3,Adulto,C042,30,5038.67,167.95566666666667,2020-02-28,2024-12-01,1738,167.95566666666667,2,59,7363.57,2020-01-28,2024-12-01,1769
P009486,CU03752,Gato,Siamés,7,Adulto,C044,26,4290.01,165.00038461538463,2020-04-04,2024-06-27,1545,165.00038461538463,1,26,4290.01,2020-04-04,2024-06-27,1545
